s_0,s_1,s_2,filters_0,filters_1,filters_2,filters_3,filters_4,filters_5,k_0,k_1,k_2,k_3,k_4,k_5,activation,activ_dense,dropout_0,dropout_1,dropout_2,dropout_3,dropout_4,dropout_5,dropout_6,lr,l2,dense_size_0,dense_size_1,max_pooling,stack_0,stack_1,stack_2,perf,time
3,3,4,363,371,371,267,309,259,4,3,4,6,3,3,relu,softmax,0.385327203870123,0.2615018471050049,0.30158684214847364,0.12983847923565697,0.21417278241343213,0.3308137439389518,0.31207330452969717,0.0083248427971524,0.0029184649691592333,1015,1098,True,2,2,2,0.5888000130653381,3749.93253326416
4,4,4,366,359,379,339,369,390,3,3,5,4,6,4,relu,softmax,0.27463641124595084,0.3600620748397537,0.38598771890988703,0.30260638810259777,0.26468160355560255,0.1010532552731952,0.1120058922217018,0.004376288006541029,0.0027519550004710637,645,1240,True,2,2,2,0.3253999948501587,1615.7892694473267
2,4,4,288,377,292,363,398,348,4,4,3,3,6,5,relu,softmax,0.26553378511770864,0.18221626222886433,0.11955784065540731,0.11497674569901373,0.13466700965090164,0.12141010416681403,0.3281674346559769,0.007885764541147366,0.0016700867323068177,654,967,True,2,2,2,0.7103000283241272,3030.114066362381
2,4,2,266,376,315,286,349,327,4,5,5,4,4,5,relu,softmax,0.38016803144495903,0.1969266241883657,0.20969264881126343,0.11364338539181108,0.276760272029156,0.3165771909786801,0.332055757072631,0.005054763596263767,0.00172863535892013,762,667,True,2,2,2,0.5777999758720398,2672.849401950836
3,3,2,391,263,355,298,369,308,4,5,4,6,4,6,relu,softmax,0.20543250204120506,0.1501300263296902,0.11001796145975723,0.21571501382830605,0.37106779110918464,0.17169597632670297,0.1619539494789352,0.006920193289133109,0.0014084584274912412,1423,978,True,2,2,2,0.8073999881744385,4554.41118478775
3,4,4,261,337,294,326,336,308,4,6,5,3,4,5,relu,softmax,0.144944885813831,0.2332477216937501,0.1530589636281747,0.29863820465627466,0.14738391172653045,0.3712491051868225,0.16919039369842404,0.005851147429124867,0.0013862238769563246,1228,730,True,2,2,2,0.8073999881744385,2454.3392882347107
3,2,3,362,349,272,297,292,326,5,3,3,6,3,6,relu,softmax,0.22733016665727374,0.14367032759575035,0.3493416893306148,0.20460936860849102,0.22004486617175356,0.3682163838106435,0.24898714421895143,0.005756577726265878,0.0022832043059555903,1040,1360,True,2,2,2,0.7091000080108643,1679.9405210018158
3,2,2,251,355,309,275,328,395,3,5,3,4,6,3,relu,softmax,0.16025536481533492,0.15580252955679857,0.17642763855995364,0.19148039130929828,0.2080196480652185,0.22616130702066298,0.1296599015368044,0.006726055394087001,0.0027663265802987235,670,1297,True,2,2,2,0.7684999704360962,1176.7542147636414
4,3,2,360,253,360,398,260,333,4,6,4,5,3,5,relu,softmax,0.26822295880462516,0.17741316821101466,0.12188795917388646,0.31922869055598985,0.1897240634966234,0.2357122531069902,0.1382999904946916,0.008604032935039061,0.0021104452254234437,1298,942,True,2,2,2,0.7501999735832214,3540.5082545280457
2,4,2,351,331,331,394,280,265,4,3,3,4,3,5,relu,softmax,0.3407644910183739,0.2696595630772173,0.3704756878629589,0.24864146891960004,0.382427701545364,0.3675604613143978,0.27293795693777023,0.004531820665135828,0.002235662325156534,1173,1262,True,2,2,2,0.6008999943733215,3353.854854822159
4,4,2,394,396,388,301,304,387,4,5,3,4,6,6,relu,softmax,0.3909462355723121,0.10750123385517764,0.33573464511812634,0.19641098672226112,0.1112463870608978,0.37534076206287514,0.1418926990628751,0.006977249657346482,0.0026476942361258566,1297,1472,True,2,2,2,0.4945000112056732,4327.853463411331
3,3,3,316,381,275,359,315,264,5,6,3,3,3,3,relu,softmax,0.1644613521547404,0.3667288728148719,0.398008256516423,0.12600356834524923,0.35867548849074626,0.21715470930531822,0.2572217339520113,0.007044335473146165,0.0028043881125672326,1088,1004,True,2,2,2,0.6273999810218811,1410.2947766780853
2,2,4,348,397,345,278,339,395,3,6,3,4,5,3,relu,softmax,0.19589440827628746,0.21433279780248488,0.28411365455626847,0.2870877841891793,0.24450995140370232,0.220197354531386,0.3958540934826086,0.006547009347654851,0.0028365134701931333,607,1376,True,2,2,2,0.7269999980926514,1699.5680196285248
4,4,4,278,271,325,395,264,300,5,6,3,3,4,4,relu,softmax,0.20252728068956885,0.19773043589301056,0.11052628336489001,0.29542010761027504,0.2604714352569385,0.23780391139820242,0.3722892860004121,0.008410272021393841,0.0029867253249113127,1495,1049,True,2,2,2,0.6633999943733215,1179.7978999614716
3,4,4,365,376,363,396,396,312,3,6,4,6,5,4,relu,softmax,0.18742067988647348,0.3552718966452999,0.23754028304371716,0.10719878374002191,0.24837587536079375,0.12536300061403693,0.3956034156061933,0.008043711145105598,0.002532382459118015,1411,649,True,2,2,2,0.7937999963760376,1737.1800858974457
2,4,4,356,317,393,319,252,274,4,4,6,4,5,6,relu,softmax,0.1702583276850439,0.25638032614721973,0.15162995579495867,0.1916295078049097,0.19643874338434136,0.14788897997582923,0.16155485001854825,0.008143474711220008,0.000898650244466918,1279,1480,True,2,2,2,0.8295999765396118,5209.171794652939
4,4,3,326,278,381,398,311,294,5,5,4,6,3,4,relu,softmax,0.34633708783531736,0.2304940593664136,0.3181877431718706,0.18086850797573786,0.13005079787119897,0.2057293076658222,0.22089184003701828,0.007626552877703502,0.0024915011412459426,922,791,True,2,2,2,0.678600013256073,1748.805178642273
2,4,2,386,303,394,356,315,333,3,6,4,3,4,5,relu,softmax,0.24566986068502877,0.20286762740469394,0.22551067303960218,0.3786840206717871,0.37322554382144424,0.3147029440367731,0.36540471322650636,0.006529631272460852,0.0010336233306115232,1080,1135,True,2,2,2,0.7605999708175659,3289.1527116298676
2,2,2,279,271,360,276,313,382,5,3,4,4,4,5,relu,softmax,0.21147193255486005,0.15850906953674632,0.13429693423573758,0.32209143722679456,0.33100914061045494,0.39070388905090003,0.332025463271609,0.005633390519047561,0.000541090144830818,702,618,True,2,2,2,0.8030999898910522,2801.534330368042
4,3,3,273,369,312,294,389,298,6,6,3,3,5,3,relu,softmax,0.2764334711366807,0.17695978528329354,0.2691153038642854,0.12306013101452647,0.3399673912806451,0.37759841615924916,0.36233331646184785,0.005346301582354888,0.0017373308108480905,905,1163,True,2,2,2,0.6796000003814697,2551.3486144542694
3,2,4,320,384,277,291,323,250,6,5,6,5,4,4,relu,softmax,0.26327617280525895,0.3869494374331296,0.3660179149434968,0.15084001266653185,0.24196450897543154,0.39138886822856367,0.21170988946858083,0.00571444664798028,0.0018387492885559341,801,1179,True,2,2,2,0.7573000192642212,3516.5048966407776
4,3,2,342,307,279,341,342,307,6,6,6,4,3,6,relu,softmax,0.11270857958583462,0.30218333472190706,0.26120044745292337,0.23324326066603593,0.2903319823505057,0.3483038221610622,0.22830787273486142,0.0073487290371281955,0.002554793451471904,833,756,True,2,2,2,0.7746999859809875,3585.077880859375
3,3,4,319,398,368,324,300,271,4,3,6,4,4,4,relu,softmax,0.303683627284201,0.3175288056692953,0.3895094868729757,0.1781192076235215,0.10553692571290679,0.2636825393281452,0.3120371513190444,0.006134831970955046,0.0006162962408626717,815,1426,True,2,2,2,0.6953999996185303,3499.4273273944855
3,2,3,383,331,290,258,388,311,3,5,3,3,4,6,relu,softmax,0.28260625836484027,0.3850852150511457,0.39962501031739517,0.21155803459992834,0.18964091922498238,0.3575068165477291,0.39958342811123626,0.007042455432818084,0.0029973574049512947,1370,1018,True,2,2,2,0.5827999711036682,1611.942220211029
3,4,2,376,348,391,367,316,388,4,5,5,6,5,5,relu,softmax,0.33712224276489644,0.1581216799074432,0.1785258607111071,0.2537772775801889,0.19918024299100057,0.35815344597623355,0.24212804612161612,0.00851058654321139,0.001799588417887837,999,809,True,2,2,2,0.659600019454956,4137.04714512825
4,3,4,371,379,363,311,350,282,4,3,3,6,4,3,relu,softmax,0.1503636703248539,0.1028998800070547,0.12199493563622964,0.16701143134821067,0.1099856647790371,0.2508531131929407,0.19422713657007343,0.004274789373250332,0.0016428014356701102,1192,885,True,2,2,2,0.7315999865531921,3475.454464673996
3,3,3,347,354,284,291,346,387,5,4,3,6,5,6,relu,softmax,0.10634914419461149,0.20101170066926005,0.1433427089783816,0.16989166362341174,0.3716468432473977,0.11106798667323045,0.16594021358857713,0.00600725503806186,0.0009006664976014674,1154,661,True,2,2,2,0.7972999811172485,1776.6287908554077
4,4,2,314,272,303,281,280,277,4,3,3,6,3,4,relu,softmax,0.37444479272949427,0.3920137587325352,0.17864917312263984,0.16385523128797413,0.12415496757745356,0.2685393557986414,0.10408131863520048,0.008502026592825337,0.0028151534319668823,1070,579,True,2,2,2,0.6003000140190125,2732.481166601181
3,2,2,364,273,330,327,351,357,4,6,4,3,3,4,relu,softmax,0.10496113736820124,0.3444376004907689,0.20775802071675448,0.2741254497340442,0.1221889561812868,0.15249904862517522,0.366908117598268,0.006493122316331417,0.0006391653651404978,534,624,True,2,2,2,0.8438000082969666,3744.63711309433
2,4,4,274,319,346,274,275,358,5,5,5,3,3,6,relu,softmax,0.36101439898191756,0.32387981839966157,0.16571150849261757,0.12156982559724883,0.3147021330566019,0.21721076520643282,0.3298239997354664,0.00493347148730706,0.0029544490081949734,695,1176,True,2,2,2,0.6144000291824341,1631.942394733429
2,3,4,380,288,333,331,253,377,6,3,3,6,4,3,relu,softmax,0.29233583951559383,0.38607166715054764,0.3518873487584683,0.22780024315072286,0.2934150513444229,0.15312127657478194,0.26815665546852696,0.008706108175476453,0.0014382451884328,923,562,True,2,2,2,0.7103000283241272,5071.107684612274
3,3,4,333,260,284,268,356,264,3,5,6,3,5,6,relu,softmax,0.36724356829414095,0.11231991212398348,0.12146164656711293,0.19751545708287627,0.1698339053312437,0.1794792658667218,0.1663809995877643,0.007293888392438523,0.0006166036273145277,1136,774,True,2,2,2,0.5760999917984009,1764.5981793403625
2,4,2,343,346,274,291,324,304,4,5,4,6,6,5,relu,softmax,0.27602643900741647,0.182371808703879,0.10974439661076842,0.346255991408399,0.1827188910942268,0.33896456621394955,0.18646527488676012,0.006705514582270755,0.0014882211526740245,1025,1039,True,2,2,2,0.7594000101089478,4209.250579595566
3,3,3,314,368,396,301,363,325,4,6,4,5,4,6,relu,softmax,0.11120549044474386,0.25007935224323863,0.3563268880982855,0.2763922745111046,0.183061155089547,0.21930434054351033,0.3040796886185724,0.006803735389368824,0.002206445342725207,516,1308,True,2,2,2,0.8323000073432922,3196.415379047394
2,2,2,384,323,306,323,251,329,6,6,5,4,4,4,relu,softmax,0.17300574821007964,0.11203497348655464,0.39563121531089807,0.20213520866308174,0.19359146272972624,0.3717865629248148,0.27552996956349585,0.005214548359108249,0.0011282823968136093,1441,1399,True,2,2,2,0.8251000046730042,5328.826753616333
3,4,4,392,364,316,308,394,298,5,3,5,6,4,3,relu,softmax,0.3952494878449645,0.10597044512202336,0.30970822421262856,0.17587354166688615,0.11214634729849134,0.22086687368698926,0.38056534305126255,0.004417346475909786,0.0015597814687190808,865,1156,True,2,2,2,0.6614999771118164,2176.54887676239
2,3,3,397,275,283,318,342,288,5,3,6,3,6,3,relu,softmax,0.16420213395216227,0.24265795648785804,0.19545256285261098,0.1800110291911643,0.3900955054084113,0.1480222316460192,0.3361977512372186,0.005991776609829545,0.0007384345197450689,1225,923,True,2,2,2,0.819100022315979,3338.279294013977
2,2,3,340,312,382,325,257,308,5,5,6,5,4,4,relu,softmax,0.28889237026973724,0.33854221675345675,0.3345237576445824,0.20660191246586412,0.2722811140771262,0.3499170823792641,0.3064341628783167,0.008488870341275254,0.002237316741100256,543,522,True,2,2,2,0.7287999987602234,3306.459067106247
3,2,4,369,306,271,377,366,260,5,6,5,5,4,3,relu,softmax,0.19287080567146947,0.2850652215899185,0.26023050702575967,0.16548084485601583,0.14927232016694636,0.17103941037883566,0.2507588880104967,0.005925625354596111,0.0010929192032464912,1222,1128,True,2,2,2,0.8166000247001648,2058.0774455070496
3,2,4,368,295,302,358,357,331,3,5,3,5,3,6,relu,softmax,0.15874751465654732,0.13918719006078756,0.38018623953857145,0.14325683917184592,0.16132113242966087,0.17387971719423573,0.3799044619391262,0.005838447612681766,0.0011262539922117583,759,1116,True,2,2,2,0.824999988079071,1266.924914598465
4,2,3,295,385,399,269,313,351,5,4,3,4,4,4,relu,softmax,0.18135333571336104,0.3842807504823167,0.2391595664286543,0.11763880496339113,0.31877992175099,0.1986535864626969,0.29604667961747433,0.004017744959323857,0.0022311137031038675,1489,1005,True,2,2,2,0.7069000005722046,1414.7010164260864
3,3,2,339,280,360,349,278,279,6,4,6,3,3,5,relu,softmax,0.15414490242043982,0.32502522248459864,0.16133539786975903,0.306281530298138,0.2047794717542917,0.2535483281987664,0.380160111955396,0.008704783106294673,0.0006700007091189435,1102,880,True,2,2,2,0.7912999987602234,3928.200762987137
3,2,3,285,368,278,275,364,272,6,5,4,6,6,6,relu,softmax,0.22356948928298098,0.12201520499560257,0.22156773487880022,0.11197965677968279,0.35056517818263067,0.16292169818156976,0.1984926131073736,0.005535412065416706,0.002497126150501586,1456,1122,True,2,2,2,0.7469000220298767,3112.0051465034485
4,4,2,251,310,374,266,380,379,5,6,5,4,4,5,relu,softmax,0.3023323214100606,0.22111990123147907,0.35871411535728226,0.15431886973478934,0.26327102728312524,0.38516511158312694,0.2876192889641238,0.006392184190204382,0.0013572566088772041,1380,916,True,2,2,2,0.7138000130653381,1225.9573729038239
2,2,4,289,362,345,268,263,259,5,6,4,4,4,5,relu,softmax,0.1582979061621323,0.39218067223132824,0.20849359832650588,0.28041286343294813,0.28299444784434147,0.2681420446520506,0.3744087230563644,0.008663085085851667,0.0010814839974393976,1160,1356,True,2,2,2,0.8507999777793884,2798.396649837494
3,2,3,286,333,263,324,278,356,3,6,6,4,5,4,relu,softmax,0.23358843171256316,0.20380072389168294,0.23536162246371897,0.32456769570120303,0.37066608596211226,0.11493015897657266,0.25723346236808653,0.008192888331857124,0.002516363061560512,821,1393,True,2,2,2,0.7860000133514404,1555.486797094345
4,3,3,287,311,361,321,270,319,5,5,4,4,5,4,relu,softmax,0.18387831115696962,0.27122312251999603,0.3316457514422394,0.37840262253236623,0.17833814332992315,0.20045708529969436,0.23927992608578194,0.007067131307606159,0.002449402638197805,1497,1381,True,2,2,2,0.7335000038146973,1638.199628829956
3,3,2,330,386,259,325,363,264,3,4,5,3,6,4,relu,softmax,0.3450905351424629,0.2960682176635579,0.3518112590613671,0.38334636395357313,0.18187651825982104,0.15089832437701567,0.245197225099762,0.0068060282654943466,0.0006774115832138387,1262,552,True,2,2,2,0.6467000246047974,1618.0848138332367
3,2,4,398,396,367,375,256,295,5,5,4,4,6,5,relu,softmax,0.10352952831009932,0.2763657075789345,0.2504189435785973,0.36201524931131424,0.1252005143561877,0.30445780896599517,0.3040329095299832,0.00545352427952191,0.002787851848793487,1045,1272,True,2,2,2,0.7832000255584717,2513.3123033046722
2,4,2,392,325,274,333,325,257,6,4,6,6,4,3,relu,softmax,0.33987359323060096,0.27418592814470616,0.3319270424851336,0.19980189595909717,0.3494249865790934,0.1823716946653065,0.2638296424009873,0.0072548428595373485,0.0011197424318771891,574,843,True,2,2,2,0.6825000047683716,6919.760460615158
2,2,3,250,350,327,272,327,394,3,5,4,4,4,6,relu,softmax,0.10985062872516328,0.24052286350730764,0.36558484872907016,0.20847707992609293,0.37973512632419304,0.28918254149518285,0.38024660313790193,0.007708916654448516,0.000525510468213113,917,1456,True,2,2,2,0.8621000051498413,2193.8184010982513
4,2,3,276,348,294,317,381,294,3,6,4,4,3,6,relu,softmax,0.36650910484037924,0.10766422033648125,0.22189824191401764,0.10941988894382235,0.2112770275327195,0.15179219223408735,0.1756655179805116,0.0059775847155377855,0.0005716148282756416,988,561,True,2,2,2,0.5468000173568726,1121.750449180603
2,3,4,377,296,275,311,369,385,3,5,3,5,3,6,relu,softmax,0.23540101754622922,0.21525825547779326,0.22970016996359963,0.3937785596825928,0.12658989242487423,0.376669260951619,0.24407101404130804,0.005378176850080973,0.002539039788367569,1177,1325,True,2,2,2,0.7050999999046326,1561.9674623012543
2,2,3,393,329,277,380,331,280,6,3,6,6,6,4,relu,softmax,0.39439848734153293,0.2554945345607567,0.3782914897570442,0.22220047615097824,0.3996534481553894,0.2737660105682674,0.11268069827078037,0.007696680979480003,0.0022932478792188358,808,891,True,2,2,2,0.5860000252723694,6931.387682199478
3,2,2,265,345,275,293,379,341,6,4,3,3,6,3,relu,softmax,0.32671424008032546,0.33690982909465444,0.13142747786154943,0.3508929625047016,0.22245792454522542,0.17884690786371665,0.2727250250560932,0.007909971427555302,0.0013843456319497585,1456,1397,True,2,2,2,0.7143999934196472,2781.983795404434
3,4,4,392,333,284,306,274,362,5,6,5,4,6,6,relu,softmax,0.3271499876237559,0.1310305499946287,0.16934541026880312,0.2182511363750519,0.1510320646036228,0.2484734814329982,0.2414104467104472,0.008654185157799553,0.0012195858507537795,1118,718,True,2,2,2,0.6664999723434448,2203.950220823288
4,2,4,304,284,326,356,313,316,3,5,5,4,5,4,relu,softmax,0.11635676766348392,0.1989193321438637,0.23849775422842462,0.16144637412275636,0.19042747353956757,0.16026122070749732,0.3322781705297354,0.00819241345282912,0.002888702236952075,801,807,True,2,2,2,0.8136000037193298,1272.202110528946
4,3,2,286,277,279,375,297,347,4,5,3,4,3,6,relu,softmax,0.38687775940821445,0.23011836486879333,0.3356880412863994,0.382573163455444,0.36309664929219565,0.16260028735347756,0.2488089682760633,0.004827598678024548,0.0005765604555944072,841,1016,True,2,2,2,0.44020000100135803,2355.027195215225
4,4,3,383,361,300,283,299,311,3,3,5,3,6,3,relu,softmax,0.3632795119484258,0.23081476618656732,0.18213939742057367,0.27680151338516434,0.14263208794977472,0.17781748222625676,0.26387439028086657,0.008268478569905197,0.0020421246281898055,713,966,True,2,2,2,0.4438999891281128,1474.0737776756287
3,2,3,385,250,266,280,316,391,5,4,5,6,3,3,relu,softmax,0.11799378165745494,0.24638729193722467,0.3322185120838349,0.14534858745646798,0.2834594783844322,0.17183943386034006,0.36022123396737027,0.006707146971524983,0.0010471020423769403,508,1226,True,2,2,2,0.8234000205993652,2022.9207799434662
4,2,4,284,307,309,377,257,394,6,3,6,4,3,4,relu,softmax,0.17582280062453592,0.19342169351346342,0.13632438947243883,0.3593977341669675,0.24803328378482162,0.2716440633359201,0.27082980492845643,0.006749605352598316,0.001995045912091592,946,1337,True,2,2,2,0.7487000226974487,2695.521992444992
4,4,2,349,315,252,362,334,283,4,5,4,6,6,3,relu,softmax,0.1445156134652433,0.2908121065395658,0.3848486295217486,0.39902013108831447,0.21257233974907447,0.2797037911343837,0.3568802960572244,0.006520742448641581,0.0011424221347481772,1499,520,True,2,2,2,0.7799999713897705,3435.711359024048
2,4,2,321,255,386,273,269,350,5,3,6,3,4,4,relu,softmax,0.13523862183891522,0.3068693233155895,0.22265309851752052,0.16184384808404922,0.22082608562423262,0.12278808608947507,0.30862214457679177,0.008021168945161132,0.0012678017371801522,784,1263,True,2,2,2,0.7875999808311462,3192.12308716774
2,4,3,261,255,291,312,311,252,4,4,6,3,4,3,relu,softmax,0.3105587280472648,0.16815737595466484,0.10123043512905013,0.20288053475101162,0.3906578006403366,0.30849023818175403,0.22039763318236721,0.006980492638350478,0.001329443772511618,1068,1263,True,2,2,2,0.7053999900817871,3228.670499563217
